SearchID,Speaker,LeftContext,Codes,RightContext,City
1823,btamp2,T: J'avais pris donc,411," un conge de, de1132 cinq0411 ans, une0412 pause",Tournai
1824,btamp2,a piscine0412 mainte,312,nant euh.,Tournai
1825,btamp2,"0412t la, la piscine",412, mainte0312nant euh.,Tournai
1826,btamp2,12puis qu'on a ouver,412,"t la, la piscine0412 mainte0312nant euh.",Tournai
1827,btamp2,", et puis euh ben de",1212,"puis qu'on a ouver0412t la, la piscine0412 mainte0",Tournai
1828,btanh1,nt marque bien sar,413, euh.,Tournai
1829,btanh1, oui il y a des prof,412,s qui m'ont marque bien sar0413 euh.,Tournai
1830,btanh1, donc0412 je1122 (re,212,"dirais) oui, oui il y a des prof0412s qui m'ont ma",Tournai
1831,btanh1,BT: Euh donc0412 je,1122," (re0212dirais) oui, oui il y a des prof0412s qui",Tournai
1832,btanh1,BT: Euh donc,412," je1122 (re0212dirais) oui, oui il y a des prof041",Tournai
1833,btanh1,"an0413 euh, enfin je",112, sais pas si vous les connaissez non vous les conn,Tournai
1834,btanh1,: Monsieur Casterman,413," euh, enfin je0112 sais pas si vous les connaissez",Tournai
1835,btanh1,412 monsieur Marchal,413,0,Tournai
1836,btanh1,bon contact0421 avec,412, monsieur Marchal0413.,Tournai
1837,btanh1,nt eu un bon contact,421, avec0412 monsieur Marchal0413.,Tournai
1838,btanh1,11 en bien et en mal,412," quoi euh en bien euh j'ai vraiment euh, j'ai vrai",Tournai
1839,btanh1, marque c'est clair,411, en bien et en mal0412 quoi euh en bien euh j'ai v,Tournai
1840,btanh1, oui il y a des prof,412,s qui m'ont marque c'est clair0411 en bien et en,Tournai
1841,btanh1,BT: Des prof,412,"s qui m'ont marque. Euh. Ben oui, oui il y a des",Tournai
1842,btanh1,as de0112 (problame,413,),Tournai
1843,btanh1,0112 tout oui pas de,112, (problame0413),Tournai
1844,btanh1,n j'aimais un peu de,112, tout oui pas de0112 (problame0413),Tournai
1845,btanh1, aussi et l'histoire,412, non j'aimais un peu de0112 tout oui pas de0112 (p,Tournai
1846,btanh1,112 reste0452 ben je,112, supportais j'aimais bien la geo aussi et l'histo,Tournai
1847,btanh1,: Sinon le1112 reste,452, ben je0112 supportais j'aimais bien la geo aussi,Tournai
1848,btanh1,BT: Sinon le,1112, reste0452 ben je0112 supportais j'aimais bien la,Tournai
1849,btanh1,latin et le0112 grec,411, (en plus) c'etait mes options.,Tournai
1850,btanh1,t le0112 latin et le,112, grec0411 (en plus) c'etait mes options.,Tournai
1851,btanh1,'adorais vraiment le,112, latin et le0112 grec0411 (en plus) c'etait mes o,Tournai
1852,btanh1,are0412s que1122 je,112, detestais ou j'adorais vraiment le0112 latin et,Tournai
1853,btaol1, dire0412 que0122 je,122," la vois plus des masse0412s mais enfin c'est, c'e",Tournai
1854,btaol1,ais pas dire0412 que,122, je0122 la vois plus des masse0412s mais enfin c'e,Tournai
1855,btaol1,je0112 vais pas dire,412, que0122 je0122 la vois plus des masse0412s mais e,Tournai
1856,btaol1,uh la famille0412 je,112, vais pas dire0412 que0122 je0122 la vois plus des,Tournai
1857,btaol1,c0414 euh la famille,412, je0112 vais pas dire0412 que0122 je0122 la vois p,Tournai
1858,btaol1,Sur0414 euh enfin je,112, suis pas souvent ici quoi donc0414 euh la famille,Tournai
1859,btaol1,ouvent ici quoi donc,414, euh la famille0412 je0112 vais pas dire0412 que01,Tournai
1860,btaol1,BT: Sur,414, euh enfin je0112 suis pas souvent ici quoi donc04,Tournai
1861,btaol1,12 suis comme0412 je,122, suis pas souvent.,Tournai
1862,btaol1,2 la vois plus telle,312,ment non plus je0112 suis comme0412 je0122 suis pa,Tournai
1863,btaol1,0312ment non plus je,112, suis comme0412 je0122 suis pas souvent.,Tournai
1864,btaol1,us je0112 suis comme,412, je0122 suis pas souvent.,Tournai
1865,btaol1,0412 aa va enfin je,112, la vois plus telle0312ment non plus je0112 suis c,Tournai
1866,btaol1,tenant je0112 pense,412, aa va enfin je0112 la vois plus telle0312ment no,Tournai
1867,btaol1,n main0352tenant je,112, pense0412 aa va enfin je0112 la vois plus telle0,Tournai
1868,btaol1,"mbago m/, enfin main",352,tenant je0112 pense0412 aa va enfin je0112 la vo,Tournai
1869,btaol1,r0412t aa euh. Elle,411," avait un lumbago m/, enfin main0352tenant je0112",Tournai
1870,btaol1, (rire). Mais a par,412,"t aa euh. Elle0411 avait un lumbago m/, enfin mai",Tournai
1871,btaol1,a. Problame0412s de,1122, dos (rire). Mais a par0412t aa euh. Elle0411 av,Tournai
1872,btaol1,oyer quoi on va dire,413,0,Tournai
1873,btaol1,on aa va. Problame,412,s de1122 dos (rire). Mais a par0412t aa euh. Ell,Tournai
1874,btaol1,s elle0411 est mare,411, au foyer quoi on va dire0413.,Tournai
1875,btapc1,"encore.> non, aucune",411, idee.,Tournai
1876,btapc1,BT: ah aa je1112 ne,112, sais pas encore0412 non pas du tout,Tournai
1877,btapc1,BT: ah aa je,1112, ne0112 sais pas encore0412 non pas du,Tournai
1878,btapc1,"BT: Non, pas encore",413, (rire).,Tournai
1879,btapc1,si tout se0112 passe,412, bien/,Tournai
1880,btapc1,2 ben oui si tout se,112, passe0412 bien/,Tournai
1881,btapc1,t l'annee prochaine,412, ben oui si tout se0112 passe0412 bien/,Tournai
1882,btapc1,BT: Euh normale,312,ment l'annee prochaine0412 ben oui si tout se0112,Tournai
1883,btapc1,n baptaame0412 cette,411, annee deja.,Tournai
1884,btapc1,ai fait mon baptaame,412, cette0411 annee deja.,Tournai
1885,btapc1,"i, c'etait chouette",413, (rire). Et puis euh voila quoi.,Tournai
1886,btapc1, tout c'est chouette,412," quoi, c'etait chouette0413 (rire). Et puis euh v",Tournai
1887,btapc1,dant mon adolescence,411," et tout c'est chouette0412 quoi, c'etait chouett",Tournai
1888,btapc1,BT: Lor0412s de,1124,", enfin pendant mon adolescence0411 et tout c'est",Tournai
1889,btapc1,BT: Lor,412,"s de1124, enfin pendant mon adolescence0411 et tou",Tournai
1890,btapc1,ais euh je0132 v/ je,132, vivrai pas ma vie labas mais.,Tournai
1891,btapc1,her quoi mais euh je,132, v/ je0132 vivrai pas ma vie labas mais.,Tournai
1892,btapm1," euh ce1132 sont, ce",132, qu'on appelle0412 des scrilude1413s.,Tournai
1893,btapm1,2miheure0414 euh ce,1132," sont, ce0132 qu'on appelle0412 des scrilude1413s.",Tournai
1894,btapm1,e0412 de1222miheure,414," euh ce1132 sont, ce0132 qu'on appelle0412 des scr",Tournai
1895,btapm1,nute0411s une0412 de,1222,"miheure0414 euh ce1132 sont, ce0132 qu'on appelle",Tournai
1896,btapm1,ingt minute0411s une,412," de1222miheure0414 euh ce1132 sont, ce0132 qu'on",Tournai
1897,btapm1,"ns euh, vingt minute",411,"s une0412 de1222miheure0414 euh ce1132 sont, ce01",Tournai
1898,btapm1,as une0412 consigne,413," euh mettons euh, vingt minute0411s une0412 de1222",Tournai
1899,btapm1,h bon euh apras une,412," consigne0413 euh mettons euh, vingt minute0411s u",Tournai
1900,btapm1, d'apras les thame,412,"s puis voila, on ecrit euh bon euh apras une041",Tournai
1901,btapm1,e de0112 l'ecriture,414," euh d'apras les, d'apras les thame0412s puis v",Tournai
1902,btapm1,t sur0412 la voie de,112," l'ecriture0414 euh d'apras les, d'apras les th",Tournai
1903,btapm1,"Euh qui, qui met sur",412," la voie de0112 l'ecriture0414 euh d'apras les,",Tournai
1904,btapm1,"ns des, des consigne",1412,"s mais, plutat des.",Tournai
1905,btapm1,mateur0412 qui donne,414," euh disons des, des consigne1412s mais, plutat d",Tournai
1906,btapm1,par0411 un animateur,412," qui donne0414 euh disons des, des consigne1412s m",Tournai
1907,btapm1,Euh c'est guide par,411," un animateur0412 qui donne0414 euh disons des, de",Tournai
1908,btapm1,2 sur0412 des thame,412,s donnes. Euh c'est guide par0411 un animateur04,Tournai
1909,btapm1,411 ensemble1422 sur,412, des thame0412s donnes. Euh c'est guide par0411,Tournai
1910,btatm1,0412 je0122 realise,412, le1122 soir.,Tournai
1911,btatm1,1132 realise0412 je,122, realise0412 le1122 soir.,Tournai
1912,btatm1,"23s, je1132 realise",412, je0122 realise0412 le1122 soir.,Tournai
1913,btatm1,"re0212garde0423s, je",1132, realise0412 je0122 realise0412 le1122 soir.,Tournai
1914,btatm1,di si tu re0212garde,423,"s, je1132 realise0412 je0122 realise0412 le1122",Tournai
1915,btatm1, same0312di si tu re,212,"garde0423s, je1132 realise0412 je0122 realise041",Tournai
1916,btatm1, parfois le0112 same,312,"di si tu re0212garde0423s, je1132 realise0412 je0",Tournai
1917,btatm1,"missions, parfois le",112," same0312di si tu re0212garde0423s, je1132 realis",Tournai
1918,btatm1,1422 je0112 realise,412," les emissions, parfois le0112 same0312di si tu r",Tournai
1919,btatm1,e0412 puisque1422 je,112," realise0412 les emissions, parfois le0112 same0",Tournai
1920,btatm1,uis dire0412 puisque,1422," je0112 realise0412 les emissions, parfois le011",Tournai
1921,btatm1, si je0112 puis dire,412," puisque1422 je0112 realise0412 les emissions, p",Tournai
1922,btatm1,le1122 terrain si je,112, puis dire0412 puisque1422 je0112 realise0412 les,Tournai
1923,btatm1,ects plus sur0412 le,1122, terrain si je0112 puis dire0412 puisque1422 je011,Tournai
1924,btatm1,euh aspects plus sur,412, le1122 terrain si je0112 puis dire0412 puisque142,Tournai
1925,btatm1,nd maame0412 quelque,1424,s euh aspects plus sur0412 le1122 terrain si je011,Tournai
1926,btatm1,arde0422 quand maame,412, quelque1424s euh aspects plus sur0412 le1122 terr,Tournai
1927,btatm1,or0412s je1122 garde,422, quand maame0412 quelque1424s euh aspects plus sur,Tournai
1928,btatm1,BT: Alor0412s je,1122, garde0422 quand maame0412 quelque1424s euh aspect,Tournai
1929,btatm1,BT: Alor,412,s je1122 garde0422 quand maame0412 quelque1424s eu,Tournai
1930,btatm1, attirant habituelle,312,ment chez les gens (rire).,Tournai
1931,btatm1,il0411 administratif,413," euh, peu attirant habituelle0312ment chez les gen",Tournai
1932,btatm1,er comme0412 travail,411," administratif0413 euh, peu attirant habituelle031",Tournai
1933,btatm1, peux imaginer comme,412," travail0411 administratif0413 euh, peu attirant h",Tournai
1934,btatm1," c/, tout ce0112 que",1122, tu peux imaginer comme0412 travail0411 administra,Tournai
1935,btatm1,"BT: Tout c/, tout ce",112, que1122 tu peux imaginer comme0412 travail0411 ad,Tournai
1936,btatm1," financiare0413, le",1133, euh.,Tournai
1937,btabd1,"rsonne0413s, et alor",412,s d'annee en annee aa se0112 re1222nouvelle0412,Tournai
1938,btabd1,x douze0412 personne,413,"s, et alor0412s d'annee en annee aa se0112 re12",Tournai
1939,btabd1,yau de1112 dix douze,412," personne0413s, et alor0412s d'annee en annee a",Tournai
1940,btabd1,u'il y a un noyau de,1112," dix douze0412 personne0413s, et alor0412s d'anne",Tournai
1941,btacb1,a tranquillite donc,411, euh elle0412 fait pas enormement de0112 chose04,Tournai
1942,btacb1," c'est, la derniare",412, communion cette0411 annee,Tournai
1943,btacb1,BT: Ben en fait,411," euh, c'est, la derniare0412 communion cette0411",Tournai
1944,btacw1,suivi c'est des cour,412,"s c'etait, de1132 la section dialectale0414, a l",Tournai
1945,btacw1,estadire0412 que,1122," j'ai suivi c'est des cour0412s c'etait, de1132 l",Tournai
1946,btacw1,: Mais c'estadire,412," que1122 j'ai suivi c'est des cour0412s c'etait,",Tournai
1947,btafb1,"xelle0414s, euh Mons",414,", et Louvain.",Tournai
1948,btafb1,ule0312var0412d donc,412," c'est, le1132 boule0312var0412d c'est juste0421 e",Tournai
1949,btafb1, le1122 boule0312var,412,"d donc0412 c'est, le1132 boule0312var0412d c'est j",Tournai
1950,btafb1,sur0412 le1122 boule,312,"var0412d donc0412 c'est, le1132 boule0312var0412d",Tournai
1951,btafb1,e0421 euh sur0412 le,1122," boule0312var0412d donc0412 c'est, le1132 boule031",Tournai
1952,btafb1,"h, juste0421 euh sur",412," le1122 boule0312var0412d donc0412 c'est, le1132 b",Tournai
1953,btafb1,"abite2411 euh, juste",421, euh sur0412 le1122 boule0312var0412d donc0412 c'e,Tournai
1954,btafb1,ait2411 euh j'habite,2411," euh, juste0421 euh sur0412 le1122 boule0312var041",Tournai
1955,btafb1,BT: Ouais au fait,2411," euh j'habite2411 euh, juste0421 euh sur0412 le112",Tournai
1956,btajl1,ime0412 pas la ville,413,", et la deuxiame0412 raison c'est que0112 j'y vis",Tournai
1957,btajl1,r0412d je0122 n'aime,412," pas la ville0413, et la deuxiame0412 raison c'es",Tournai
1958,btajl1,e1112 d'abor0412d je,122," n'aime0412 pas la ville0413, et la deuxiame0412",Tournai
1959,btajl1,aison que1112 d'abor,412,"d je0122 n'aime0412 pas la ville0413, et la deuxi",Tournai
1960,btajl1,bonne0412 raison que,1112," d'abor0412d je0122 n'aime0412 pas la ville0413, e",Tournai
1961,btajl1,"t, pour0412 la bonne",412, raison que1112 d'abor0412d je0122 n'aime0412 pas,Tournai
1962,btajl1,"uh pas du tout, pour",412, la bonne0412 raison que1112 d'abor0412d je0122 n',Tournai
1963,btamp1,ne0412 parce0322 que,1422, mes parents mes grandsparents mes arriare0412 g,Tournai
1964,btamp1,rnaisienne0412 parce,322, que1422 mes parents mes grandsparents mes arria,Tournai
1965,btamp1,ne0412 tournaisienne,412, parce0322 que1422 mes parents mes grandsparents,Tournai
1966,btamp1,e1112 suis d'origine,412, tournaisienne0412 parce0322 que1422 mes parents m,Tournai
1967,btamp1,Et disons que1112 je,1112, suis d'origine0412 tournaisienne0412 parce0322 qu,Tournai
1968,btamp1,BT: Et disons que,1112, je1112 suis d'origine0412 tournaisienne0412 parce,Tournai
1969,btamp1,f0412 cent quanrante,412, trois.,Tournai
1970,btamp1,T: en mille0412 neuf,412, cent quanrante0412 trois.,Tournai
1971,btamp1,BT: en mille,412, neuf0412 cent quanrante0412 trois.,Tournai
1973,btamp2,education physique,413,", et puis euh ben de1212puis qu'on a ouver0412t la",Tournai
1974,btamp2, ah oui.> professeur,412," d'education physique0413, et puis euh ben de1212",Tournai
1975,btamp2,e Ramichaimps comme,414, euh professeur0412 d'education phys,Tournai
1976,btamp2,seigne pendant huit,411, ans a SaintAndre Ramichaimps comme0414 euh,Tournai
1977,btamp2,BT: Non donc,412, j'ai enseigne pendant huit0411 ans a SaintAndr,Tournai
1978,btamp2,BT: mainte,312,nant oui hein.,Tournai
1979,btanh1,es matiare0412s que,1122, je0112 detestais ou j'adorais vraiment le0112 la,Tournai
1980,btanh1,y avait des matiare,412,s que1122 je0112 detestais ou j'adorais vraiment,Tournai
1981,btanh1,ux pas vraiment dire,412, qu'il y avait des matiare0412s que1122 je0112 d,Tournai
1982,btanh1, mieux mais sinon je,112, peux pas vraiment dire0412 qu'il y avait des mati,Tournai
1983,btanh1,,212,tit peu mieux mais sinon je0112 peux pas vraiment,Tournai
1984,btanh1, les trois premiare,411,s annees puis apras aa a ete un pe0212tit peu,Tournai
1985,btanh1,raiment pas les math,414,s euh les trois premiare0411s annees puis apras,Tournai
1986,btanh1,h fff ben je1113. Je,132," m'interessais un peu a tout quoi euh. J'aimais,",Tournai
1987,btanh1,BT: Oh fff ben je,1113,. Je0132 m'interessais un peu a tout quoi euh. J,Tournai
1988,btaol1,22 pas non plus elle,411, est mare0411 au foyer quoi on va dire0413.,Tournai
1989,btaol1,"e), elle0412 cherche",422, pas non plus elle0411 est mare0411 au foyer quoi,Tournai
1990,btaol1,"411 est (rire), elle",412, cherche0422 pas non plus elle0411 est mare0411 a,Tournai
1991,btaol1,availle0412 pas elle,411," est (rire), elle0412 cherche0422 pas non plus ell",Tournai
1992,btaol1,", elle0412 travaille",412," pas elle0411 est (rire), elle0412 cherche0422 pas",Tournai
1993,btaol1,"t puis euh pff, elle",412," travaille0412 pas elle0411 est (rire), elle0412 c",Tournai
1994,btaol1,411 a Kain et. Avec,412," ses deux enfants quoi, et puis euh pff, elle0412",Tournai
1995,btaol1,"414, elle0411 habite",411," a Kain et. Avec0412 ses deux enfants quoi, et pu",Tournai
1996,btaol1,"ouais elle0414, elle",411, habite0411 a Kain et. Avec0412 ses deux enfants,Tournai
1997,btaol1,"T: Ouais, ouais elle",414,", elle0411 habite0411 a Kain et. Avec0412 ses deu",Tournai
1998,btapc1," gai de0112 s'en, de",132, s'en detacher quoi mais euh je0132 v/ je0132 viv,Tournai
1999,btapc1,ben euh c'est gai de,112," s'en, de0132 s'en detacher quoi mais euh je0132",Tournai
2000,btapc1,BT: Oui tras for,411,"t oui (rire), ben euh c'est gai de0112 s'en, de013",Tournai
2001,btapm1,"413 euh, dans de, de",1132," grands, seminaire0414s euh parisiens avec0412 de",Tournai
2002,btapm1,ecrire0411 ensemble,1422, sur0412 des thame0412s donnes. Euh c'est guide,Tournai
2003,btapm1,per pour0411 ecrire,411, ensemble1422 sur0412 des thame0412s donnes. Euh,Tournai
2004,btapm1, se1112 grouper pour,411, ecrire0411 ensemble1422 sur0412 des thame0412s,Tournai
2005,btapm1,BT: A se,1112, grouper pour0411 ecrire0411 ensemble1422 sur0412,Tournai
2006,btapm1,112 douze0412 quinze,413, euh.,Tournai
2007,btapm1, on est de1112 douze,412, quinze0413 euh.,Tournai
2008,btapm1,neral0411 on est de,1112, douze0412 quinze0413 euh.,Tournai
2009,btapm1,"ie des, en general",411, on est de1112 douze0412 quinze0413 euh.,Tournai
2010,btapm1,BT: donc,414," euh on convie des, en general0411 on est de1112",Tournai
2011,btatm1, gestion financiare,413,", le1133 euh.",Tournai
2012,btatm1,gestion du personnel,413,", la gestion financiare0413, le1133 euh.",Tournai
2013,btatm1, comptab0452le toute,412," la gestion du personnel0413, la gestion financia",Tournai
2014,btatm1,2 la gestion comptab,452,"le toute0412 la gestion du personnel0413, la gesti",Tournai
2015,btatm1,"0413, donc0412 toute",412, la gestion comptab0452le toute0412 la gestion du,Tournai
2016,btatm1,"inistratif0413, donc",412, toute0412 la gestion comptab0452le toute0412 la g,Tournai
2017,btatm1,ui est administratif,413,", donc0412 toute0412 la gestion comptab0452le tout",Tournai
2018,btatm1,e0412 de1122 tout ce,112," qui est administratif0413, donc0412 toute0412 la",Tournai
2019,btatm1,0112 m'occupe0412 de,1122," tout ce0112 qui est administratif0413, donc0412 t",Tournai
2020,btatm1,,412," de1122 tout ce0112 qui est administratif0413, don",Tournai
2021,btatm1, Ben a No Tele je,112, m'occupe0412 de1122 tout ce0112 qui est administr,Tournai
2022,btabd1,0412 les gens du nor,413,d.,Tournai
2023,btabd1,BT: Et c'est une,411," ab/ donc0412 de1122 la, pour0412 les Wallons les",Tournai
2024,btabd1,est une0411 ab/ donc,412," de1122 la, pour0412 les Wallons les Chtimis c'es",Tournai
2025,btabd1,0411 ab/ donc0412 de,1122," la, pour0412 les Wallons les Chtimis c'est les P",Tournai
2026,btabd1,"412 de1122 la, pour",412," les Wallons les Chtimis c'est les Picar0411ds ou,",Tournai
2027,btabd1,imis c'est les Picar,411,"ds ou, pour0412 les Franaais en general0411 un",Tournai
2028,btabd1,"Picar0411ds ou, pour",412, les Franaais en general0411 un Chtimi c'est un,Tournai
2029,btabd1,anaais en general,411, un Chtimi c'est un gars du nor0413d.,Tournai
2030,btabd1,c'est un gars du nor,413,d.,Tournai
2031,btacb1,e donc0411 euh elle,412," fait pas enormement de0112 chose0412s non plus,",Tournai
2032,btacb1, pas enormement de,112," chose0412s non plus,",Tournai
2033,btacb1,mement de0112 chose,412,"s non plus,",Tournai
2034,btacw1,ve0212naient avec le,1124,", leur0411 epouse0412 quoi hein.",Tournai
2035,btacw1,"nt avec le1124, leur",411, epouse0412 quoi hein.,Tournai
2036,btacw1,"24, leur0411 epouse",412, quoi hein.,Tournai
2037,btafb1,BT: Alor,412,s Bruxelle0412s j'ai pas pu prend0452re parce0312,Tournai
2038,btafb1,: Alor0412s Bruxelle,412,s j'ai pas pu prend0452re parce0312 que1422 c'eta,Tournai
2039,btafb1,2s j'ai pas pu prend,452,"re parce0312 que1422 c'etait l'U.L.B., et que0112",Tournai
2040,btafb1,pu prend0452re parce,312," que1422 c'etait l'U.L.B., et que0112 mon pare04",Tournai
2041,btafb1,0452re parce0312 que,1422," c'etait l'U.L.B., et que0112 mon pare0411 est a",Tournai
2042,btafb1,"ait l'U.L.B., et que",112," mon pare0411 est assez euh pf, catho.",Tournai
2043,btafb1,et que0112 mon pare,411," est assez euh pf, catho.",Tournai
2044,btajl1,BT: Ca se,112," passe0412 tras, tras bien, ce0132 sont des gens",Tournai
2045,btajl1,BT: Ca se0112 passe,412," tras, tras bien, ce0132 sont des gens tras gen",Tournai
2046,btajl1,"ras, tras bien, ce",132," sont des gens tras gentils, et les, certains son",Tournai
2047,btamp1,1132 suis plutat te,1212,"nue non je1112 n/, enfin je0112 voudrais m'echapp",Tournai
2048,btamp1,at te1212nue non je,1112," n/, enfin je0112 voudrais m'echapper un petit pe",Tournai
2049,btamp1," je1112 n/, enfin je",112, voudrais m'echapper un petit peu quand maame0413,Tournai
2050,btamp1,etit peu quand maame,413,0,Tournai
2051,btamp1,BT: C'est comme,412, aa que0112 je0122 le1122 re1212ssens.,Tournai
2052,btamp1,st comme0412 aa que,112, je0122 le1122 re1212ssens.,Tournai
2053,btamp1,e0412 aa que0112 je,122, le1122 re1212ssens.,Tournai
2054,btamp1,,1122, re1212ssens.,Tournai
2055,btamp1,112 je0122 le1122 re,1212,ssens.,Tournai
2056,btamp2, une0412 gymnastique,413," euh, euh classique0413 euh, euh des sautille0312m",Tournai
2057,btamp2,"3 euh, euh classique",413," euh, euh des sautille0312ments euh, euh.",Tournai
2058,btamp2,"uh, euh des sautille",312,"ments euh, euh.",Tournai
2059,btanh1,d on fait expras de,112, parler un peu.,Tournai
2060,btanh1,BT: Parler un pe,212,"tit peu avec0412 l'a/ , l'accent [akSE~] de0112 To",Tournai
2061,btanh1,n pe0212tit peu avec,412," l'a/ , l'accent [akSE~] de0112 Tournai. (E: rires",Tournai
2062,btanh1, l'accent [akSE~] de,112, Tournai. (E: rires) Comme0412 aa [Sa].,Tournai
2063,btanh1,i. (E: rires) Comme,412, aa [Sa].,Tournai
2064,btaol1,our0414 euh la faire,412, passer au nom de0112 la societe quoi.,Tournai
2065,btaol1,412 passer au nom de,112, la societe quoi.,Tournai
2066,btaol1,"es enfin bon, euh le",2532, pommeau du levier de vitesse euh mais vraiment to,Tournai
2067,btapc1, un mouve0312ment de,112, jeunesse0411 a Tournai a SaintJacques.,Tournai
2068,btapc1,ment de0112 jeunesse,411, a Tournai a SaintJacques.,Tournai
2069,btapm1,"2 grands, seminaire",414,s euh parisiens avec0412 des grandsmaatre0411s e,Tournai
2070,btapm1,s euh parisiens avec,412, des grandsmaatre0411s enfin qui se1112 dise0413,Tournai
2071,btapm1,2 des grandsmaatre,411,s enfin qui se1112 dise0413nt.,Tournai
2072,btapm1,re0411s enfin qui se,1112, dise0413nt.,Tournai
2073,btapm1,nfin qui se1112 dise,413,nt.,Tournai
2074,btatm1,for0411t ancres sur,411," euxmaame0411s et m/, pas dire0412 qu'il y a de01",Tournai
2075,btatm1,,411,"s et m/, pas dire0412 qu'il y a de0112 la jalouj/",Tournai
2076,btatm1,"411s et m/, pas dire",412, qu'il y a de0112 la jalouj/ pas de0112 la jalousi,Tournai
2077,btatm1,ire0412 qu'il y a de,112, la jalouj/ pas de0112 la jalousie mais c'est.,Tournai
2078,btatm1,12 la jalouj/ pas de,112, la jalousie mais c'est.,Tournai
2079,btatm1,BT: Ils ont tous,413,2 leur euh leur0411 ancrage0412 si tu veux.,Tournai
2080,btatm1,s04132 leur euh leur,411, ancrage0412 si tu veux.,Tournai
2081,btatm1,euh leur0411 ancrage,412, si tu veux. ,Tournai
1,85agm1,maman qui me0112 fai,1222,"sait les, euh, les cour0411s en Afrique0413 (rires",Vendee
2,85agm1,etait maman qui me,112," fai1222sait les, euh, les cour0411s en Afrique041",Vendee
3,85agm1," C.P., parce0312 que",1424," euh, c'etait, euh, c'etait maman qui me0112 fai",Vendee
4,85agm1,12nu en plus j'ai re,212,"double mon C.P., parce0312 que1424 euh, c'etait,",Vendee
5,85agm1,"ble mon C.P., parce",312," que1424 euh, c'etait, euh, c'etait maman qui me",Vendee
6,85agm1,je0112 suis re1212ve,312,"nu en plus j'ai re0212double mon C.P., parce0312",Vendee
7,85agm1,quand je0112 suis re,1212,"ve0312nu en plus j'ai re0212double mon C.P., parc",Vendee
8,85agm1, apras ben quand je,112, suis re1212ve0312nu en plus j'ai re0212double mo,Vendee
9,85agm1,ue il me0122 semble,424,", ouais au Gabon ou. Au Gabon ouais.",Vendee
10,85agm1,s. Ouais Boue il me,122," semble0424, ouais au Gabon ou. Au Gabon ouais.",Vendee
11,85agm1,C'etait a Boue je,112," crois. Ouais Boue il me0122 semble0424, ouais au",Vendee
12,85agm1,te un an en Afrique,413,0,Vendee
13,85agm1, parti de0112 Treize,412," Vents, j'etais en C.P..",Vendee
14,85agm1,"uh, je suis parti de",112," Treize0412 Vents, j'etais en C.P..",Vendee
15,85agm1,parce0312 que1422 je,112," suis parti euh, je suis parti de0112 Treize0412 V",Vendee
16,85agm1,"ouais, parce0312 que",1422," je0112 suis parti euh, je suis parti de0112 Treiz",Vendee
17,85agm1,"ans ben ouais, parce",312," que1422 je0112 suis parti euh, je suis parti de01",Vendee
18,85agm1,GM: Six,411," ans ben ouais, parce0312 que1422 je0112 suis part",Vendee
19,85agm1,"x0411 ans, ouais six",411, ans quand j'etais labas.,Vendee
20,85agm1,": Un an, j'avais six",411," ans, ouais six0411 ans quand j'etais labas.",Vendee
21,85agm1,,412," mais euh, ouais.",Vendee
22,85agm1, ont fait construire,411," en, euh, a Treize0412 Vents.",Vendee
23,85agm1,"1 en, euh, a Treize",412, Vents.,Vendee
24,85agm1,"1122 moi, eh bien il",412,"s ont fait construire0411 en, euh, a Treize0412 V",Vendee
25,85agm1,tait enceinte0412 de,1122," moi, eh bien il0412s ont fait construire0411 en,",Vendee
26,85agm1,"en euh, oa ma mare",411," etait enceinte0412 de1122 moi, eh bien il0412s o",Vendee
27,85agm1,0411 etait enceinte,412," de1122 moi, eh bien il0412s ont fait construire04",Vendee
28,85agm1,"414 euh, le1132 jour",411," oa, euh, ben euh, oa ma mare0411 etait encein",Vendee
29,85agm1," en fait1414 euh, le",1132," jour0411 oa, euh, ben euh, oa ma mare0411 eta",Vendee
30,85agm1,0312 que1421 en fait,1414," euh, le1132 jour0411 oa, euh, ben euh, oa ma m",Vendee
31,85agm1,en oui parce0312 que,1421," en fait1414 euh, le1132 jour0411 oa, euh, ben eu",Vendee
32,85agm1,GM: Ben oui parce,312," que1421 en fait1414 euh, le1132 jour0411 oa, euh",Vendee
33,85agm1,ujour0411s a Treize,412, Vents.,Vendee
34,85agm1,G: Toujour,411,s a Treize0412 Vents.,Vendee
35,85agm1, Tu es ne oa?>. Je,132, suis ne a Cholet.,Vendee
36,85agm1,GM: Toujour,413,s.,Vendee
37,85agm1, deux ans au mois de,112, juin . Je0132 suis ne a Chol,Vendee
38,85agm1,ent soixante0412 dix,412, neuf0413.,Vendee
39,85agm1,nte0412 dix0412 neuf,413,0,Vendee
40,85agm1,GM: Voila. Vingt,412, deux ans au mois de0112 juin .,Vendee
41,85agm1,uf0412 cent soixante,412, dix0412 neuf0413.,Vendee
42,85agm1," euh, mille0412 neuf",412, cent soixante0412 dix0412 neuf0413.,Vendee
43,85agm1,"0452 juin euh, mille",412, neuf0412 cent soixante0412 dix0412 neuf0413.,Vendee
44,85agm1,GM: Le1132 six,452," juin euh, mille0412 neuf0412 cent soixante0412 di",Vendee
45,85agm1,GM: Le,1132," six0452 juin euh, mille0412 neuf0412 cent soixant",Vendee
46,85agm1,"uin, juin deux mille",413,0,Vendee
47,85agm1,ut le0112 temps alor,412,s aa allait (bruit de fond)).,Vendee
